time_stamp,vehicle_id,current_status,current_latitude,current_longitude,destination,platform_name,destination_latitude,destination_longitude,trip_name,stop_id,trip_id,sch_stop_id,sch_trip_id,actual_arrival_time,delay,scheduled_time
2023-10-03 09:39:51-04:00,17,IN_TRANSIT_TO,42.30028,-71.05982,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:39:51-04:00,17,IN_TRANSIT_TO,42.30028,-71.05982,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:39:52-04:00,14,IN_TRANSIT_TO,42.38686,-71.11936,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:40:00-04:00,5,STOPPED_AT,42.33022,-71.05697,Andrew,Alewife,42.33015441894531,-71.05765533447266,,70084,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:02-04:00,4,IN_TRANSIT_TO,42.39745,-71.12546,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:05-04:00,15,IN_TRANSIT_TO,42.38923,-71.11931,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:40:05-04:00,10,STOPPED_AT,42.36554,-71.10401,Central,Alewife,42.365379333496094,-71.10355377197266,,70070,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:05-04:00,15,INCOMING_AT,42.38923,-71.11931,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:40:08-04:00,2,IN_TRANSIT_TO,42.39774,-71.13272,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:40:10-04:00,13,IN_TRANSIT_TO,42.36074,-71.06942,Park Street,Ashmont/Braintree,42.35639572143555,-71.06242370605469,,70075,59095679,70075,59095679,2023-10-03 09:42:09-04:00,7.15,2023-10-03 09:35:00-04:00
2023-10-03 09:40:12-04:00,7,IN_TRANSIT_TO,42.31119,-71.05323,North Quincy,Braintree,42.2757682800293,-71.03019714355469,,70097,59095801,70097,59095801,2023-10-03 09:48:43-04:00,4.716666666666667,2023-10-03 09:44:00-04:00
2023-10-03 09:40:12-04:00,12,IN_TRANSIT_TO,42.32358,-71.05352,JFK/UMass,Ashmont,42.32063293457031,-71.0525131225586,,70085,59095678,70085,59095678,2023-10-03 09:41:12-04:00,3.2,2023-10-03 09:38:00-04:00
2023-10-03 09:40:12-04:00,12,INCOMING_AT,42.32358,-71.05352,JFK/UMass,Ashmont,42.32063293457031,-71.0525131225586,,70085,59095678,70085,59095678,2023-10-03 09:41:12-04:00,3.2,2023-10-03 09:38:00-04:00
2023-10-03 09:40:17-04:00,3,STOPPED_AT,42.35266,-71.05536,South Station,Alewife,42.352272033691406,-71.05524444580078,,70080,59095619,70080,59095619,2023-10-03 09:40:17-04:00,0.2833333333333333,2023-10-03 09:40:00-04:00
2023-10-03 09:40:18-04:00,4,IN_TRANSIT_TO,42.39751,-71.12604,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:18-04:00,5,IN_TRANSIT_TO,42.33107,-71.057,Broadway,Alewife,42.342620849609375,-71.05696868896484,,70082,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:18-04:00,14,IN_TRANSIT_TO,42.38388,-71.11979,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:40:25-04:00,0,STOPPED_AT,42.26685,-71.02047,Wollaston,Alewife,42.266788482666016,-71.02045440673828,,70100,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:25-04:00,15,INCOMING_AT,42.39082,-71.1188,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:40:32-04:00,10,STOPPED_AT,42.36554,-71.10401,Central,Alewife,42.365379333496094,-71.10355377197266,,70070,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:32-04:00,13,IN_TRANSIT_TO,42.35993,-71.06835,Park Street,Ashmont/Braintree,42.35639572143555,-71.06242370605469,,70075,59095679,70075,59095679,2023-10-03 09:42:09-04:00,7.15,2023-10-03 09:35:00-04:00
2023-10-03 09:40:35-04:00,15,INCOMING_AT,42.39232,-71.11897,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:40:39-04:00,4,IN_TRANSIT_TO,42.39762,-71.12732,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:45-04:00,14,IN_TRANSIT_TO,42.3796,-71.1203,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:40:45-04:00,14,INCOMING_AT,42.3796,-71.1203,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:40:48-04:00,9,IN_TRANSIT_TO,42.3506,-71.05569,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:40:50-04:00,13,INCOMING_AT,42.35827,-71.06605,Park Street,Ashmont/Braintree,42.35639572143555,-71.06242370605469,,70075,59095679,70075,59095679,2023-10-03 09:42:09-04:00,7.15,2023-10-03 09:35:00-04:00
2023-10-03 09:40:50-04:00,13,IN_TRANSIT_TO,42.35827,-71.06605,Park Street,Ashmont/Braintree,42.35639572143555,-71.06242370605469,,70075,59095679,70075,59095679,2023-10-03 09:42:09-04:00,7.15,2023-10-03 09:35:00-04:00
2023-10-03 09:40:53-04:00,15,INCOMING_AT,42.39538,-71.11944,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:40:56-04:00,4,IN_TRANSIT_TO,42.39787,-71.13092,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:40:58-04:00,11,IN_TRANSIT_TO,42.23014,-71.00684,Braintree,Red Line,42.20742416381836,-71.00164794921875,,70105,59095800,70105,59095800,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:47:00-04:00
2023-10-03 09:41:12-04:00,12,STOPPED_AT,42.32057,-71.05259,JFK/UMass,Ashmont,42.32063293457031,-71.0525131225586,,70085,59095678,70085,59095678,2023-10-03 09:41:12-04:00,3.2,2023-10-03 09:38:00-04:00
2023-10-03 09:41:14-04:00,4,INCOMING_AT,42.39805,-71.13358,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:14-04:00,4,IN_TRANSIT_TO,42.39805,-71.13358,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:15-04:00,14,INCOMING_AT,42.37529,-71.11887,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:41:17-04:00,0,IN_TRANSIT_TO,42.26791,-71.02174,North Quincy,Alewife,42.27580261230469,-71.03014373779297,,70098,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:20-04:00,5,IN_TRANSIT_TO,42.3317,-71.057,Broadway,Alewife,42.342620849609375,-71.05696868896484,,70082,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:20-04:00,14,INCOMING_AT,42.37529,-71.11887,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:41:22-04:00,8,INCOMING_AT,42.28869,-71.06498,Ashmont,Exit Only,42.28450775146485,-71.06383514404297,,70093,59095677,70093,59095677,2023-10-03 09:42:40-04:00,7.666666666666667,2023-10-03 09:35:00-04:00
2023-10-03 09:41:22-04:00,8,IN_TRANSIT_TO,42.28869,-71.06498,Ashmont,Exit Only,42.28450775146485,-71.06383514404297,,70093,59095677,70093,59095677,2023-10-03 09:42:40-04:00,7.666666666666667,2023-10-03 09:35:00-04:00
2023-10-03 09:41:26-04:00,9,IN_TRANSIT_TO,42.34895,-71.05328,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:41:30-04:00,15,STOPPED_AT,42.39676,-71.12241,Davis,Alewife,42.3967399597168,-71.12181854248047,,70064,59095618,70064,59095618,2023-10-03 09:41:30-04:00,-8.5,2023-10-03 09:50:00-04:00
2023-10-03 09:41:32-04:00,4,INCOMING_AT,42.39789,-71.13665,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:34-04:00,3,INCOMING_AT,42.35311,-71.05617,Downtown Crossing,Alewife,42.35551834106445,-71.06022644042969,,70078,59095619,70078,59095619,2023-10-03 09:41:55-04:00,-1.0833333333333333,2023-10-03 09:43:00-04:00
2023-10-03 09:41:43-04:00,1,INCOMING_AT,42.36804,-71.1083,Central,Ashmont/Braintree,42.36530303955078,-71.10362243652344,,70069,59095803,70069,59095803,2023-10-03 09:42:25-04:00,6.416666666666667,2023-10-03 09:36:00-04:00
2023-10-03 09:41:43-04:00,8,INCOMING_AT,42.28655,-71.0644,Ashmont,Exit Only,42.28450775146485,-71.06383514404297,,70093,59095677,70093,59095677,2023-10-03 09:42:40-04:00,7.666666666666667,2023-10-03 09:35:00-04:00
2023-10-03 09:41:47-04:00,11,IN_TRANSIT_TO,42.22504,-71.00384,Braintree,Red Line,42.20742416381836,-71.00164794921875,,70105,59095800,70105,59095800,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:47:00-04:00
2023-10-03 09:41:47-04:00,2,IN_TRANSIT_TO,42.39758,-71.12875,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:41:47-04:00,2,INCOMING_AT,42.39758,-71.12875,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:41:48-04:00,10,IN_TRANSIT_TO,42.36703,-71.10627,Harvard,Alewife,42.37336349487305,-71.11895751953125,,70068,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:48-04:00,3,INCOMING_AT,42.35428,-71.05845,Downtown Crossing,Alewife,42.35551834106445,-71.06022644042969,,70078,59095619,70078,59095619,2023-10-03 09:41:55-04:00,-1.0833333333333333,2023-10-03 09:43:00-04:00
2023-10-03 09:41:49-04:00,5,INCOMING_AT,42.3379,-71.05696,Broadway,Alewife,42.342620849609375,-71.05696868896484,,70082,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:49-04:00,5,IN_TRANSIT_TO,42.3379,-71.05696,Broadway,Alewife,42.342620849609375,-71.05696868896484,,70082,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:52-04:00,4,INCOMING_AT,42.39638,-71.1386,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:55-04:00,3,STOPPED_AT,42.35526,-71.06016,Downtown Crossing,Alewife,42.35551834106445,-71.06022644042969,,70078,59095619,70078,59095619,2023-10-03 09:41:55-04:00,-1.0833333333333333,2023-10-03 09:43:00-04:00
2023-10-03 09:41:55-04:00,0,IN_TRANSIT_TO,42.27064,-71.02464,North Quincy,Alewife,42.27580261230469,-71.03014373779297,,70098,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:41:55-04:00,0,INCOMING_AT,42.27064,-71.02464,North Quincy,Alewife,42.27580261230469,-71.03014373779297,,70098,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:04-04:00,17,IN_TRANSIT_TO,42.30029,-71.05826,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:09-04:00,13,STOPPED_AT,42.35648,-71.06265,Park Street,Ashmont/Braintree,42.35639572143555,-71.06242370605469,,70075,59095679,70075,59095679,2023-10-03 09:42:09-04:00,7.15,2023-10-03 09:35:00-04:00
2023-10-03 09:42:10-04:00,9,IN_TRANSIT_TO,42.34759,-71.05417,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:42:10-04:00,9,INCOMING_AT,42.34759,-71.05417,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:42:11-04:00,0,INCOMING_AT,42.27315,-71.02737,North Quincy,Alewife,42.27580261230469,-71.03014373779297,,70098,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:17-04:00,14,STOPPED_AT,42.37396,-71.11874,Harvard,Ashmont/Braintree,42.37336349487305,-71.11895751953125,,70067,59095680,70067,59095680,2023-10-03 09:42:17-04:00,3.283333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:42:24-04:00,2,INCOMING_AT,42.39748,-71.12706,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:42:25-04:00,7,IN_TRANSIT_TO,42.29668,-71.05126,North Quincy,Braintree,42.2757682800293,-71.03019714355469,,70097,59095801,70097,59095801,2023-10-03 09:48:43-04:00,4.716666666666667,2023-10-03 09:44:00-04:00
2023-10-03 09:42:25-04:00,1,STOPPED_AT,42.36553,-71.10403,Central,Ashmont/Braintree,42.36530303955078,-71.10362243652344,,70069,59095803,70069,59095803,2023-10-03 09:42:25-04:00,6.416666666666667,2023-10-03 09:36:00-04:00
2023-10-03 09:42:33-04:00,12,IN_TRANSIT_TO,42.31827,-71.05228,Savin Hill,Ashmont,42.31060409545898,-71.05368041992188,,70087,59095678,70087,59095678,2023-10-03 09:45:28-04:00,4.466666666666667,2023-10-03 09:41:00-04:00
2023-10-03 09:42:35-04:00,4,INCOMING_AT,42.39642,-71.13898,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:39-04:00,2,INCOMING_AT,42.3974,-71.12587,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:42:39-04:00,15,IN_TRANSIT_TO,42.39679,-71.124,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:42:40-04:00,17,IN_TRANSIT_TO,42.3028,-71.05578,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:40-04:00,8,STOPPED_AT,42.28456,-71.06382,Ashmont,Exit Only,42.28450775146485,-71.06383514404297,,70093,59095677,70093,59095677,2023-10-03 09:42:40-04:00,7.666666666666667,2023-10-03 09:35:00-04:00
2023-10-03 09:42:52-04:00,11,IN_TRANSIT_TO,42.21883,-71.00029,Braintree,Red Line,42.20742416381836,-71.00164794921875,,70105,59095800,70105,59095800,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:47:00-04:00
2023-10-03 09:42:54-04:00,4,INCOMING_AT,42.3962,-71.13938,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:42:58-04:00,2,INCOMING_AT,42.3966,-71.1238,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:42:59-04:00,0,STOPPED_AT,42.27582,-71.03012,North Quincy,Alewife,42.27580261230469,-71.03014373779297,,70098,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:43:02-04:00,4,INCOMING_AT,42.39601,-71.14006,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:43:08-04:00,15,IN_TRANSIT_TO,42.39745,-71.12546,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:43:11-04:00,12,IN_TRANSIT_TO,42.3168,-71.05239,Savin Hill,Ashmont,42.31060409545898,-71.05368041992188,,70087,59095678,70087,59095678,2023-10-03 09:45:28-04:00,4.466666666666667,2023-10-03 09:41:00-04:00
2023-10-03 09:43:13-04:00,17,INCOMING_AT,42.30728,-71.05421,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:43:17-04:00,3,INCOMING_AT,42.35579,-71.06121,Park Street,Alewife,42.35639572143555,-71.06242370605469,,70076,59095619,70076,59095619,2023-10-03 09:43:35-04:00,-1.4166666666666667,2023-10-03 09:45:00-04:00
2023-10-03 09:43:20-04:00,2,STOPPED_AT,42.39673,-71.12245,Davis,Ashmont/Braintree,42.3967399597168,-71.12181854248047,,70063,59095804,70063,59095804,2023-10-03 09:43:20-04:00,3.3333333333333335,2023-10-03 09:40:00-04:00
2023-10-03 09:43:23-04:00,15,IN_TRANSIT_TO,42.39751,-71.12604,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:43:32-04:00,9,INCOMING_AT,42.34509,-71.05613,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:43:34-04:00,4,STOPPED_AT,42.39618,-71.14054,Alewife,Track 2,42.39615631103516,-71.13996887207031,,Alewife-02,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:43:35-04:00,3,STOPPED_AT,42.3565,-71.06263,Park Street,Alewife,42.35639572143555,-71.06242370605469,,70076,59095619,70076,59095619,2023-10-03 09:43:35-04:00,-1.4166666666666667,2023-10-03 09:45:00-04:00
2023-10-03 09:43:38-04:00,1,IN_TRANSIT_TO,42.36525,-71.10323,Kendall/MIT,Ashmont/Braintree,42.36235427856445,-71.08560180664062,,70071,59095803,70071,59095803,2023-10-03 09:45:44-04:00,6.733333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:43:41-04:00,14,IN_TRANSIT_TO,42.37285,-71.11679,Central,Ashmont/Braintree,42.36530303955078,-71.10362243652344,,70069,59095680,70069,59095680,2023-10-03 09:48:29-04:00,3.4833333333333334,2023-10-03 09:45:00-04:00
2023-10-03 09:43:43-04:00,15,IN_TRANSIT_TO,42.39762,-71.12732,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:43:47-04:00,13,INCOMING_AT,42.35591,-71.06149,Downtown Crossing,Ashmont/Braintree,42.35551834106445,-71.06022644042969,,70077,59095679,70077,59095679,2023-10-03 09:44:31-04:00,7.516666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:43:57-04:00,7,IN_TRANSIT_TO,42.28577,-71.03887,North Quincy,Braintree,42.2757682800293,-71.03019714355469,,70097,59095801,70097,59095801,2023-10-03 09:48:43-04:00,4.716666666666667,2023-10-03 09:44:00-04:00
2023-10-03 09:43:59-04:00,11,IN_TRANSIT_TO,42.21325,-71.00086,Braintree,Red Line,42.20742416381836,-71.00164794921875,,70105,59095800,70105,59095800,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:47:00-04:00
2023-10-03 09:43:59-04:00,14,IN_TRANSIT_TO,42.3723,-71.11585,Central,Ashmont/Braintree,42.36530303955078,-71.10362243652344,,70069,59095680,70069,59095680,2023-10-03 09:48:29-04:00,3.4833333333333334,2023-10-03 09:45:00-04:00
2023-10-03 09:44:01-04:00,1,INCOMING_AT,42.36393,-71.10155,Kendall/MIT,Ashmont/Braintree,42.36235427856445,-71.08560180664062,,70071,59095803,70071,59095803,2023-10-03 09:45:44-04:00,6.733333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:44:01-04:00,12,IN_TRANSIT_TO,42.31446,-71.05228,Savin Hill,Ashmont,42.31060409545898,-71.05368041992188,,70087,59095678,70087,59095678,2023-10-03 09:45:28-04:00,4.466666666666667,2023-10-03 09:41:00-04:00
2023-10-03 09:44:01-04:00,15,IN_TRANSIT_TO,42.39787,-71.13092,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:44:01-04:00,12,INCOMING_AT,42.31446,-71.05228,Savin Hill,Ashmont,42.31060409545898,-71.05368041992188,,70087,59095678,70087,59095678,2023-10-03 09:45:28-04:00,4.466666666666667,2023-10-03 09:41:00-04:00
2023-10-03 09:44:01-04:00,1,IN_TRANSIT_TO,42.36393,-71.10155,Kendall/MIT,Ashmont/Braintree,42.36235427856445,-71.08560180664062,,70071,59095803,70071,59095803,2023-10-03 09:45:44-04:00,6.733333333333333,2023-10-03 09:39:00-04:00
2023-10-03 09:44:03-04:00,5,STOPPED_AT,42.34273,-71.05707,Broadway,Alewife,42.342620849609375,-71.05696868896484,,70082,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:04-04:00,10,IN_TRANSIT_TO,42.36953,-71.11154,Harvard,Alewife,42.37336349487305,-71.11895751953125,,70068,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:07-04:00,0,IN_TRANSIT_TO,42.2773,-71.03159,JFK/UMass,Alewife (from Braintree),42.3204345703125,-71.05221557617188,,70096,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:13-04:00,9,STOPPED_AT,42.34256,-71.05712,Broadway,Ashmont/Braintree,42.342620849609375,-71.05696868896484,,70081,59095802,70081,59095802,2023-10-03 09:44:13-04:00,7.216666666666667,2023-10-03 09:37:00-04:00
2023-10-03 09:44:18-04:00,15,IN_TRANSIT_TO,42.39805,-71.13358,Alewife,Red Line,42.39615631103516,-71.13996887207031,,70061,59095618,70061,59095618,2023-10-03 14:05:32.296273-04:00,2.2419841444615725,2023-10-03 09:56:00-04:00
2023-10-03 09:44:23-04:00,17,STOPPED_AT,42.31054,-71.05362,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:23-04:00,17,STOPPED_AT,42.31054,-71.05362,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:23-04:00,17,STOPPED_AT,42.31054,-71.05362,Savin Hill,Alewife,42.31059265136719,-71.0536117553711,,70088,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
2023-10-03 09:44:30-04:00,0,IN_TRANSIT_TO,42.28412,-71.03639,JFK/UMass,Alewife (from Braintree),42.3204345703125,-71.05221557617188,,70096,59095638,70061,59095629,2023-10-03 15:59:21-04:00,2.2419841444615725,2023-10-03 11:58:41.522491392-04:00
